1.761859706775970117e+05
1.126473118667141098e+05
7.644682814623367449e+04
5.583980438741275429e+04
4.293303567738841230e+04
3.408492973992784391e+04
2.687008446956190164e+04
2.085307258741496480e+04
1.622358665986818050e+04
1.237428752768347658e+04
9.220367452856457021e+03
6.794539943110790773e+03
4.864557300092782498e+03
3.510787255103898133e+03
2.468850480833166330e+03
1.708332013682133493e+03
1.180858921526600625e+03
8.278395038787484737e+02
6.002910393952095092e+02
4.380533067011885464e+02
3.241783535804705707e+02
2.444518064515499702e+02
1.873089838938514333e+02
1.476796262957043950e+02
1.214806902157573063e+02
1.042793577269763432e+02
9.147393511907863228e+01
8.133427238619405841e+01
7.457666627910322177e+01
7.038068994630185671e+01
6.639091527464944420e+01
6.196959295358598752e+01
5.898419560304093778e+01
5.704017621364982915e+01
5.575549930650838348e+01
5.362057594550010720e+01
5.149893007580701010e+01
4.923324034677003169e+01
4.731981315027090318e+01
4.574388228511466536e+01
4.373384832704642378e+01
4.219102395323866972e+01
4.056003768462737469e+01
3.857367046580761638e+01
3.672698162593291471e+01
3.528885787919376327e+01
3.420955167667717944e+01
3.317864190797312318e+01
3.121719151581356044e+01
2.913478561562671842e+01
2.783130838216517233e+01
2.649861708120790738e+01
2.478440817520103323e+01
2.334485239073931240e+01
2.213540502724414338e+01
2.118973097206394485e+01
2.012278573100293499e+01
1.905021388469261012e+01
1.815876217636025558e+01
1.740518838485495579e+01
1.646935662660115796e+01
1.559572981508111589e+01
1.476379384681550810e+01
1.424581720290931841e+01
1.384805454729831276e+01
1.331884462740740460e+01
1.258880524823466729e+01
1.195381899889111921e+01
1.128517289541319535e+01
1.068715960564029466e+01
1.032546503840154450e+01
9.840665581424248742e+00
9.534889067780554228e+00
9.078900239996027466e+00
8.650880310687528052e+00
8.209631994993138449e+00
7.813796746927889281e+00
7.527418254172250300e+00
7.252086120351395770e+00
6.988375539933911362e+00
6.609594264080625337e+00
6.214018228892545181e+00
5.910408706424131076e+00
5.606418689021738011e+00
5.264466305599650120e+00
4.886402752619952494e+00
4.670568189887237764e+00
4.462463456280571172e+00
4.355275402922476502e+00
4.196534951780353850e+00
3.971925237553284749e+00
3.761798916753885003e+00
3.623930447713064495e+00
3.465531554101892286e+00
3.297183023955960302e+00
3.110084507724543368e+00
2.914777736837133482e+00
2.741430262609037438e+00
2.557318383824171981e+00
2.375922865977394771e+00
2.201690952196978301e+00
2.070394808541201392e+00
1.961872670852383482e+00
1.859571248261361776e+00
1.746668103633374658e+00
1.638370950778482271e+00
1.544155742685952459e+00
1.455749710449565582e+00
1.394323060267368852e+00
1.334412781651527657e+00
1.277264881482897074e+00
1.235637657018104907e+00
1.167255179756274019e+00
1.085748970430712834e+00
1.024115102171502256e+00
9.863637922892793952e-01
9.202168946845488140e-01
8.571816588255467551e-01
7.987280900856836841e-01
7.399347890910115133e-01
6.952233963569789399e-01
6.529221655485411002e-01
6.049273115147936197e-01
5.630532851005379813e-01
